delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
0.9437183,1.00033456,0.99995759,1.000108987,0.000402328,0.000264527,0.00020899
1.048576,1.00023224,0.999864333,0.99992832,0.000356537,0.000289523,0.000163154
1.153433,1.00034638,0.99988152,1.000073867,0.000246731,0.000348859,0.000257819
1.258291,1.000298933,0.999924,1.000094453,0.000375804,0.000249906,0.000192984
1.363149,1.000154013,0.999874347,1.00002648,0.000446649,0.000205584,0.000196192
1.468006,1.0001722,1.000037047,1.000041013,0.000341863,0.000302257,0.000193969
1.572864,1.000295407,0.999988763,0.999999853,0.000321311,0.000225889,0.000153266
1.677721,1.000183087,1.00009895,1.00000238,0.000397386,0.000294726,0.000232065
1.887437,1.000320407,1.000063473,1.000035947,0.000377789,0.000250907,0.0001524
2.097152,1.000147113,1.00004338,1.000077273,0.00020283,0.000217202,0.000140867
2.306867,1.000200093,0.999948647,1.000088833,0.000305428,0.000194133,0.00013749
2.516582,1.000188273,1.00004691,1.000142493,0.000320218,0.000162583,0.000160984
2.726297,1.000170033,0.999969317,1.000018393,0.000294144,0.000214687,0.000163916
2.936012,1.000204847,1.000016113,1.000087827,0.000320004,0.000238377,0.000223267
3.145727,1.000249607,1.00007226,1.000048147,0.000278332,0.000202494,0.000153736
3.355443,1.00002528,0.999952177,0.99995264,0.000245628,0.000244729,0.000120038
3.774873,1.000002453,0.999940727,0.999985467,0.000245478,0.000137444,9.38E-05
4.194304,1.000024893,0.999925237,1.00002196,0.000227874,0.000174859,6.63E-05
4.613734,1.00006614,1.000027027,1.000016873,0.000165281,0.000205631,0.00014337
5.033164,0.999911467,0.999998713,0.99998954,0.000226162,0.000134993,9.62E-05
5.452594,1.000081787,1.000069143,1.00010604,0.000176192,0.00025437,0.000126652
5.872025,1.000053073,1.000075043,1.000026567,0.000231027,0.00017996,9.54E-05
6.291455,1.000027147,1.00008254,1.00004588,0.000149314,0.000142931,0.000119918
